;x.0;x.1;x.2;x.3;x.4;x.5;x.6;x.7;x.8;x.9;x.10;x.11;x.12;x.13;x.14;x.20;x.17;x.18;x.19;x.16;y
2299;b;54,42;0.5;y;p;k;h;3.96;t;f;f;f;g;180.0;314;?;207,17893766922535;2,3359460150977798;180000.0;f;good
2300;b;29,67;1.415;u;g;w;h;0.75;t;t;t;f;g;240.0;100;?;112,25305766337942;6,604351225453198;240000.0;f;good
2301;b;41,17;4.04;u;g;cc;h;7.0;t;t;8;f;g;320.0;f;?;153,767655625796;22,088072218937533;320000.0;f;good
2302;b;36,67;4.415;y;p;k;v;0.25;t;t;10;t;g;320.0;f;?;139,4725821902511;25,20270241008399;320000.0;?;good
2303;b;36,75;0.125;y;p;c;v;1.5;c;f;f;t;g;232.0;113;?;137,13275871966076;1,6057722131336811;232000.0;?;good
2304;b;19,42;6.5;u;g;w;h;1.46;t;t;7;f;g;80.0;2954;?;74,9693540592059;37,04829177644119;80000.0;?;good
2305;a;26,08;8.665;u;g;aa;v;1.415;t;f;f;f;g;160.0;150;?;97,36498224804417;47,08881791690664;160000.0;?;good
2306;b;39,92;6.21;u;g;q;v;0.04;t;t;t;f;g;200.0;300;?;150,34527961856327;35,66336266708667;200000.0;?;good
2307;b;37,58;f;?;?;?;?;f;c;f;f;f;p;?;f;?;143,71984970629228;0,4530103319215338;?;f;good
2308;a;18,83;9.54;u;g;aa;v;0.085;t;f;f;f;g;100.0;f;?;73,43702356217655;53,26096594732757;100000.0;f;good
2309;b;40,25;21.5;u;g;e;z;20.0;t;t;11;f;g;f;1200;?;155,26403763540088;121,49895592701407;f;f;good
2310;a;24,08;0.5;u;g;q;h;1.25;t;t;t;f;g;f;678;?;92,74793816815001;3,2643617743722135;f;?;good
2311;b;36,25;5.0;u;g;c;bb;2.5;t;t;6;f;g;f;367;?;140,59198497469785;28,043582781228793;f;f;good
2312;a;36,0;t;u;g;c;v;2.0;t;t;11;f;g;f;456;?;136,22773649459683;4,1379239105547745;f;?;good
2313;b;22,33;11.0;u;g;w;v;2.0;t;t;t;f;g;80.0;278;?;83,02973228789142;61,92615625129616;80000.0;?;good
2314;b;34,92;5.0;u;g;x;h;7.5;t;t;6;t;g;f;1000;?;135,9702209308617;28,978292832389016;f;f;good
2315;b;22,75;11.0;u;g;q;v;2.5;t;t;7;t;g;100.0;809;?;86,89163230655194;62,03126885379006;100000.0;f;good
2316;b;25,67;12.5;u;g;cc;v;1.21;t;t;67;t;g;140.0;258;?;92,35535753572351;69,68027663211377;140000.0;f;good
2317;b;28,25;5.04;y;p;c;bb;1.5;t;t;8;t;g;144.0;7;?;109,53543153641061;27,885976041932686;144000.0;?;good
2318;b;39,58;13.915;u;g;w;v;8.625;t;t;6;t;g;70.0;f;?;150,16952774596047;79,15622018560197;70000.0;?;good
2319;b;35,17;2.5;u;g;k;v;4.5;t;t;7;f;g;150.0;1270;?;131,01303881778162;14,274163084726347;150000.0;f;good
2320;b;57,42;8.5;u;g;e;h;7.0;t;t;3;f;g;f;f;?;217,10661787562447;48,22554382928715;f;f;good
2321;b;35,17;25.125;u;g;x;h;1.625;t;t;t;t;g;515.0;500;?;136,12785657969476;140,22246247365476;515000.0;f;good
2322;b;19,17;f;y;p;m;bb;f;c;f;f;t;s;500.0;t;?;71,0128454749627;0,2975556363051042;500000.0;f;good
2323;a;60,58;16.5;u;g;q;v;11.0;t;f;f;t;g;21.0;10561;?;230,34032242630929;93,5298934215066;21000.0;f;good
2324;b;33,17;1.04;u;g;r;h;6.5;t;f;f;t;g;164.0;31285;?;124,96967169364886;3,789646828448663;164000.0;f;good
2325;a;47,75;8.0;u;g;c;v;7.875;t;t;6;t;g;f;1260;?;178,28238340720986;45,693100343510835;f;f;good
2326;a;24,5;0.5;u;g;q;h;1.5;t;f;f;f;g;280.0;824;?;92,08407670672422;2,3173371593153314;280000.0;f;good
2327;b;41,42;5.0;u;g;q;h;5.0;t;t;6;t;g;470.0;f;?;159,63295615558684;26,81451721150068;470000.0;f;good
2328;b;36,25;5.0;u;g;c;bb;2.5;t;t;6;f;g;f;367;?;140,59198497469785;28,043582781228793;f;?;good
2329;a;18,83;9.54;u;g;aa;v;0.085;t;f;f;f;g;100.0;f;?;73,43702356217655;53,26096594732757;100000.0;f;good
2330;b;27,25;1.665;u;g;cc;h;5.085;t;t;9;f;g;399.0;827;?;103,12757255592481;10,848760383867871;399000.0;?;good
2331;a;23,0;11.75;u;g;x;h;0.5;t;t;2;t;g;300.0;551;?;84,75408413580291;66,35546473610667;300000.0;?;good
2332;b;29,92;1.835;u;g;c;h;4.335;t;f;f;f;g;260.0;200;?;111,18935773730952;9,230494089007827;260000.0;?;good
2333;a;30,5;6.5;u;g;c;bb;4.0;t;t;7;t;g;f;3065;?;115,58788750343724;37,35598082090464;f;f;good
2334;a;23,42;0.79;y;p;q;v;1.5;t;t;2;t;g;80.0;400;?;86,33932152364319;5,007132746136966;80000.0;f;good
2335;b;25,5;0.375;u;g;m;v;0.25;t;t;3;f;g;260.0;15108;?;95,01924631390723;2,34547465835269;260000.0;?;good
2336;a;26,08;8.665;u;g;aa;v;1.415;t;f;f;f;g;160.0;150;?;97,36498224804417;47,08881791690664;160000.0;f;good
2337;a;40,33;7.54;y;p;q;h;8.0;t;t;14;f;g;f;2300;?;150,2122418033849;42,00525002304978;f;f;good
2338;b;67,75;5.5;u;g;e;z;13.0;t;t;t;t;g;f;f;?;256,4968250040341;29,240145239432483;f;f;good
2339;a;21,25;2.335;u;g;i;bb;0.5;t;t;4;f;s;80.0;f;?;77,90332303906466;13,880187481567233;80000.0;f;good
2340;b;44,33;0.5;u;g;i;h;5.0;t;f;f;t;g;320.0;f;?;166,95811631793185;3,4430109858464766;320000.0;f;good
2341;a;30,5;6.5;u;g;c;bb;4.0;t;t;7;t;g;f;3065;?;115,58788750343724;37,35598082090464;f;?;good
2342;a;23,5;9.0;u;g;q;v;8.5;t;t;5;t;g;120.0;f;?;87,9698827127618;49,070137367262134;120000.0;?;good
2343;b;34,08;0.08;y;p;m;bb;0.04;t;t;t;t;g;280.0;2000;?;127,30605465811978;1,4567043474025236;280000.0;f;good
2344;b;57,83;7.04;u;g;m;v;14.0;t;t;6;t;g;360.0;1332;?;220,84892128957057;40,07103339131855;360000.0;f;good
2345;?;24,5;12.75;u;g;c;bb;4.75;t;t;2;f;g;73.0;444;?;90,31758425998663;71,20047789567036;73000.0;f;good
2346;b;23,25;1.5;u;g;q;v;2.375;t;t;3;t;g;f;582;?;87,44878912903197;8,89019872794423;f;f;good
2347;b;27,67;13.75;u;g;w;v;5.75;t;f;f;t;g;487.0;500;?;100,0053692985915;77,86047519958755;487000.0;?;good
2348;b;32,75;1.5;u;g;cc;h;5.5;t;t;3;t;g;f;f;?;126,290163906099;7,107121419762917;f;f;good
2349;b;29,25;14.79;u;g;aa;v;5.04;t;t;5;t;g;168.0;f;?;111,06355733581307;81,85943363425491;168000.0;f;good
2350;b;60,08;14.5;u;g;ff;ff;18.0;t;t;15;t;g;f;1000;?;229,62330125976897;79,85251742972298;f;?;good
2351;b;20,42;1.835;u;g;c;v;2.25;t;t;t;f;g;100.0;150;?;74,2617471676903;10,672881031682124;100000.0;f;good
2352;a;33,67;0.375;u;g;cc;v;0.375;c;f;f;f;g;300.0;44;?;128,20309224156142;2,970301096184344;300000.0;f;good
2353;b;19,33;9.5;u;g;q;v;t;t;f;f;t;g;60.0;400;?;71,16385163050222;53,432427615050685;60000.0;f;good
2354;b;27,75;0.585;y;p;cc;v;0.25;t;t;2;f;g;260.0;500;?;102,4198031652081;1,0145276450457255;260000.0;f;good
2355;a;15,83;0.585;u;g;c;h;1.5;t;t;2;f;g;100.0;f;?;57,05587081517274;3,1374689870344046;100000.0;f;good
2356;b;44,33;0.5;u;g;i;h;5.0;t;f;f;t;g;320.0;f;?;166,95811631793185;3,4430109858464766;320000.0;?;good
2357;b;26,0;t;u;g;q;v;1.75;t;f;f;t;g;280.0;f;?;101,55964639635141;4,997697433413862;280000.0;f;good
2358;b;33,17;3.04;y;p;c;h;2.04;t;t;t;t;g;180.0;18027;?;125,68302595970898;17,99656465405524;180000.0;f;good
2359;b;34,5;4.04;y;p;i;bb;8.5;t;t;7;t;g;195.0;f;?;132,44548701665536;23,475470504025026;195000.0;f;good
2360;b;36,67;3.25;u;g;q;h;9.0;t;f;f;t;g;102.0;639;?;137,20503976057304;18,72278355333971;102000.0;f;good
2361;a;20,67;3.0;u;g;q;v;0.165;t;t;3;f;g;100.0;6;?;80,12823971619673;16,819352810720726;100000.0;f;good
2362;a;36,0;t;u;g;c;v;2.0;t;t;11;f;g;f;456;?;136,22773649459683;4,1379239105547745;f;f;good
2363;b;43,0;0.29;y;p;cc;h;1.75;t;t;8;f;g;100.0;375;?;163,07359020219394;1,9783881556636098;100000.0;?;good
2364;b;54,58;9.415;u;g;ff;ff;14.415;t;t;11;t;g;30.0;300;?;204,0857849246297;51,59678265311633;30000.0;?;good
2365;a;23,0;11.75;u;g;x;h;0.5;t;t;2;t;g;300.0;551;?;84,75408413580291;66,35546473610667;300000.0;?;good
2366;b;49,5;7.585;u;g;i;bb;7.585;t;t;15;t;g;f;5000;?;188,390343909053;42,725213111712414;f;f;good
2367;b;32,75;1.5;u;g;cc;h;5.5;t;t;3;t;g;f;f;?;126,290163906099;7,107121419762917;f;?;good
2368;b;34,92;2.5;u;g;w;v;f;t;f;f;t;g;239.0;200;?;131,09466582310515;14,036096571287535;239000.0;f;good
2369;b;39,5;4.25;u;g;c;bb;6.5;t;t;16;f;g;117.0;1210;?;149,62961716478978;24,50559061918065;117000.0;f;good
2370;b;23,08;11.5;u;g;i;v;3.5;t;t;9;f;g;56.0;742;?;91,31205144457064;65,07993743366781;56000.0;f;good
2371;b;28,67;9.335;u;g;q;h;5.665;t;t;6;f;g;381.0;168;?;108,92585909722858;52,51724107269955;381000.0;f;good
2372;a;20,75;10.25;u;g;q;v;0.71;t;t;2;t;g;49.0;f;?;76,95618100795284;59,075031931843256;49000.0;f;good
2373;a;20,75;10.335;u;g;cc;h;0.335;t;t;t;t;g;80.0;50;?;80,20874486821869;57,67320819600724;80000.0;f;good
2374;a;19,17;8.585;u;g;cc;h;0.75;t;t;7;f;g;96.0;f;?;74,69633891869066;48,2672815946333;96000.0;f;good
2375;b;35,17;2.5;u;g;k;v;4.5;t;t;7;f;g;150.0;1270;?;131,01303881778162;14,274163084726347;150000.0;?;good
2376;a;35,42;12.0;u;g;q;h;14.0;t;t;8;f;g;f;6590;?;133,54340454389538;68,0700037634411;f;f;good
2377;b;26,67;4.25;u;g;cc;v;4.29;t;t;t;t;g;120.0;f;?;100,84201480139218;22,57894873992605;120000.0;?;good
2378;b;23,17;f;u;g;cc;v;0.085;t;f;f;f;g;f;f;?;91,1642527697928;1,1948194766682447;f;f;good
2379;b;42,0;0.205;u;g;i;h;5.125;t;f;f;f;g;400.0;f;?;160,30476057408552;1,1462944451017572;400000.0;f;good
2380;a;24,75;12.5;u;g;aa;v;1.5;t;t;12;t;g;120.0;567;?;93,04845062307935;68,96334613443932;120000.0;f;good
2381;b;31,92;4.46;u;g;cc;h;6.04;t;t;3;f;g;311.0;300;?;122,42843424302413;26,036456287419938;311000.0;f;good
2382;b;23,08;2.5;u;g;c;v;1.085;t;t;11;t;g;60.0;2184;?;85,98802017870827;13,234652191263608;60000.0;?;good
2383;a;58,67;4.46;u;g;q;h;3.04;t;t;6;f;g;43.0;560;?;225,60625307204938;25,409645364400404;43000.0;?;good
2384;b;36,25;5.0;u;g;c;bb;2.5;t;t;6;f;g;f;367;?;140,59198497469785;28,043582781228793;f;f;good
2385;b;35,17;25.125;u;g;x;h;1.625;t;t;t;t;g;515.0;500;?;136,12785657969476;140,22246247365476;515000.0;?;good
2386;b;39,92;0.54;y;p;aa;v;0.5;t;t;3;f;g;200.0;1000;?;149,02293466984457;3,166100946201606;200000.0;?;good
2387;b;54,33;6.75;u;g;c;h;2.625;t;t;11;t;g;f;284;?;207,43244555915166;39,4085185779398;f;f;good
2388;b;20,42;1.835;u;g;c;v;2.25;t;t;t;f;g;100.0;150;?;74,2617471676903;10,672881031682124;100000.0;?;good
2389;b;21,33;7.5;u;g;aa;v;1.415;t;t;t;f;g;80.0;9800;?;75,90050415938977;42,64896779590332;80000.0;f;good
2390;b;28,33;5.0;u;g;w;v;11.0;t;f;f;t;g;70.0;f;?;106,96736134823264;25,927602380430223;70000.0;f;good
2391;b;19,17;f;y;p;m;bb;f;c;f;f;t;s;500.0;t;?;71,0128454749627;0,2975556363051042;500000.0;f;good
2392;a;19,67;0.21;u;g;q;h;0.29;t;t;11;f;g;80.0;99;?;70,19643607917592;1,7568915273666403;80000.0;?;good
2393;b;48,08;6.04;u;g;k;v;0.04;a;f;f;f;g;f;2690;?;183,772559767657;34,30025724626518;f;f;good
2394;b;25,0;11.25;u;g;c;v;2.5;t;t;17;f;g;200.0;1208;?;92,70966968232182;62,172767761989064;200000.0;f;good
2395;b;29,67;1.415;u;g;w;h;0.75;t;t;t;f;g;240.0;100;?;112,25305766337942;6,604351225453198;240000.0;?;good
2396;a;41,33;t;u;g;i;bb;2.25;t;f;f;t;g;f;300;?;156,577107673316;4,70468160482802;f;f;good
2397;b;26,17;0.25;u;g;i;bb;f;t;f;f;t;g;f;f;?;100,30127094848798;1,6532248110944336;f;?;good
2398;a;47,75;8.0;u;g;c;v;7.875;t;t;6;t;g;f;1260;?;178,28238340720986;45,693100343510835;f;f;good
2399;a;36,75;5.125;u;g;e;v;5.0;t;f;f;t;g;f;4000;?;138,9473138008334;29,03614805393129;f;f;good
2400;b;24,33;6.625;y;p;d;v;5.5;t;f;f;t;s;100.0;f;?;94,6690574003098;36,883943794794284;100000.0;f;good
2401;b;26,0;t;u;g;q;v;1.75;t;f;f;t;g;280.0;f;?;101,55964639635141;4,997697433413862;280000.0;f;good
2402;b;35,17;4.5;u;g;x;h;5.75;a;f;f;t;s;711.0;f;?;132,69399359300144;24,838059319085914;711000.0;f;good
2403;b;23,25;1.5;u;g;q;v;2.375;t;t;3;t;g;f;582;?;87,44878912903197;8,89019872794423;f;f;good
2404;b;45,0;8.5;u;g;cc;h;14.0;t;t;t;t;g;88.0;2000;?;169,98177404202497;47,53953639482825;88000.0;?;good
2405;b;54,58;9.415;u;g;ff;ff;14.415;t;t;11;t;g;30.0;300;?;204,0857849246297;51,59678265311633;30000.0;f;good
2406;a;26,92;13.5;u;g;q;h;5.0;t;t;2;f;g;f;5000;?;103,33654859620127;77,42511685408026;f;?;good
2407;b;47,67;0.29;u;g;c;bb;15.0;t;t;20;f;g;f;15000;?;177,46232472993958;1,2214139098536783;f;?;good
2408;b;19,67;0.375;u;g;q;v;2.0;t;t;2;t;g;80.0;f;?;76,48492583572703;1,7196083330867018;80000.0;f;good
2409;b;42,08;1.04;u;g;w;v;5.0;t;t;6;t;g;500.0;10000;?;157,72036146897702;5,314717778393929;500000.0;f;good
2410;b;22,67;10.5;u;g;q;h;1.335;t;f;f;f;g;100.0;f;?;84,54920579976361;58,8737841933655;100000.0;f;good
2411;b;35,17;4.5;u;g;x;h;5.75;a;f;f;t;s;711.0;f;?;132,69399359300144;24,838059319085914;711000.0;f;good
2412;b;42,0;0.205;u;g;i;h;5.125;t;f;f;f;g;400.0;f;?;160,30476057408552;1,1462944451017572;400000.0;f;good
2413;b;19,17;f;y;p;m;bb;f;c;f;f;t;s;500.0;t;?;71,0128454749627;0,2975556363051042;500000.0;f;good
2414;b;31,92;4.46;u;g;cc;h;6.04;t;t;3;f;g;311.0;300;?;122,42843424302413;26,036456287419938;311000.0;?;good
2415;a;47,75;8.0;u;g;c;v;7.875;t;t;6;t;g;f;1260;?;178,28238340720986;45,693100343510835;f;f;good
2416;a;18,75;7.5;u;g;q;v;2.71;t;t;5;f;g;?;26726;?;69,46704957383959;42,22047003053585;?;f;good
2417;b;25,0;12.5;u;g;aa;v;3.0;t;f;f;t;s;20.0;f;?;94,1511837590753;70,13171065454735;20000.0;f;good
2418;b;21,83;11.0;u;g;x;v;0.29;t;t;6;f;g;121.0;f;?;80,84497013179305;61,46330218467594;121000.0;f;good
2419;a;20,75;10.335;u;g;cc;h;0.335;t;t;t;t;g;80.0;50;?;80,20874486821869;57,67320819600724;80000.0;f;good
2420;a;35,42;12.0;u;g;q;h;14.0;t;t;8;f;g;f;6590;?;133,54340454389538;68,0700037634411;f;f;good
2421;b;42,0;9.79;u;g;x;h;7.96;t;t;8;f;g;f;f;?;159,31360473434742;54,631922437781284;f;f;good
2422;b;22,08;11.0;u;g;cc;v;0.665;t;f;f;f;g;100.0;f;?;81,86459836518816;64,00761208808537;100000.0;f;good
2423;b;28,0;2.0;u;g;k;h;4.165;t;t;2;t;g;181.0;f;?;107,5762054190474;11,612335553828549;181000.0;f;good
2424;b;34,5;4.04;y;p;i;bb;8.5;t;t;7;t;g;195.0;f;?;132,44548701665536;23,475470504025026;195000.0;f;good
2425;b;30,83;f;u;g;w;v;1.25;t;t;t;f;g;202.0;f;?;116,94256980957068;0,5787085579422866;202000.0;f;good
2426;a;26,92;13.5;u;g;q;h;5.0;t;t;2;f;g;f;5000;?;103,33654859620127;77,42511685408026;f;f;good
2427;b;60,08;14.5;u;g;ff;ff;18.0;t;t;15;t;g;f;1000;?;229,62330125976897;79,85251742972298;f;?;good
2428;b;29,92;1.835;u;g;c;h;4.335;t;f;f;f;g;260.0;200;?;111,18935773730952;9,230494089007827;260000.0;f;good
2429;b;21,83;0.25;u;g;d;h;0.665;t;f;f;t;g;f;f;?;81,5385810170045;2,979437875920871;f;?;good
2430;b;67,75;5.5;u;g;e;z;13.0;t;t;t;t;g;f;f;?;256,4968250040341;29,240145239432483;f;f;good
2431;a;21,25;2.335;u;g;i;bb;0.5;t;t;4;f;s;80.0;f;?;77,90332303906466;13,880187481567233;80000.0;f;good
2432;b;33,17;3.165;y;p;x;v;3.165;t;t;3;t;g;380.0;f;?;127,59144269412657;16,581305820660404;380000.0;?;good
2433;a;28,42;3.5;u;g;w;v;0.835;t;f;f;f;s;280.0;f;?;107,28200725644886;19,49047935016233;280000.0;f;good
2434;a;28,67;1.04;u;g;c;v;2.5;t;t;5;t;g;300.0;1430;?;108,1737863709579;7,4938678205796485;300000.0;?;good
2435;a;22,42;5.665;u;g;q;v;2.585;t;t;7;f;g;129.0;3257;?;85,33086557114885;31,813322126631554;129000.0;?;good
2436;b;60,08;14.5;u;g;ff;ff;18.0;t;t;15;t;g;f;1000;?;229,62330125976897;79,85251742972298;f;f;good
2437;a;47,75;8.0;u;g;c;v;7.875;t;t;6;t;g;f;1260;?;178,28238340720986;45,693100343510835;f;f;good
2438;b;28,92;15.0;u;g;c;h;5.335;t;t;11;f;g;f;2283;?;111,13129798257751;83,4009201363878;f;f;good
2439;b;34,92;2.5;u;g;w;v;f;t;f;f;t;g;239.0;200;?;131,09466582310515;14,036096571287535;239000.0;f;good
2440;b;33,58;2.75;u;g;m;v;4.25;t;t;6;f;g;204.0;f;?;127,33220278892787;14,672752886586965;204000.0;f;good
2441;a;46,67;0.46;u;g;cc;h;0.415;t;t;11;t;g;440.0;6;?;174,3666722840977;2,677512450373975;440000.0;f;good
2442;a;28,5;3.04;y;p;x;h;2.54;t;t;t;f;g;70.0;f;?;104,88512840344865;15,471034477944347;70000.0;f;good
2443;b;31,92;4.46;u;g;cc;h;6.04;t;t;3;f;g;311.0;300;?;122,42843424302413;26,036456287419938;311000.0;f;good
2444;b;43,25;3.0;u;g;q;h;6.0;t;t;11;f;g;80.0;f;?;166,37702939896718;17,38405174210148;80000.0;f;good
2445;b;54,42;0.5;y;p;k;h;3.96;t;f;f;f;g;180.0;314;?;207,17893766922535;2,3359460150977798;180000.0;f;good
2446;b;26,67;2.71;y;p;cc;v;5.25;t;t;t;f;g;211.0;f;?;100,90013840537502;13,79642523161031;211000.0;f;good
2447;a;47,42;8.0;u;g;e;bb;6.5;t;t;6;f;g;375.0;51100;?;178,7114396518353;43,782513830759854;375000.0;f;good
2448;a;17,83;11.0;u;g;x;h;t;t;t;11;f;g;f;3000;?;69,40477288686701;61,3884400198449;f;f;good
2449;a;44,17;6.665;u;g;q;v;7.375;t;t;3;t;g;f;f;?;165,5335634409154;38,64918901704511;f;f;good
2450;b;32,75;1.5;u;g;cc;h;5.5;t;t;3;t;g;f;f;?;126,290163906099;7,107121419762917;f;f;good
2451;b;27,0;1.5;y;p;w;v;0.375;t;f;f;t;g;260.0;1065;?;99,97902875807371;8,317887873620325;260000.0;f;good
2452;b;28,92;15.0;u;g;c;h;5.335;t;t;11;f;g;f;2283;?;111,13129798257751;83,4009201363878;f;f;good
2453;b;24,83;2.75;u;g;c;v;2.25;t;t;6;f;g;?;600;?;91,15015080431874;16,99038149514617;?;?;good
2454;b;23,25;4.0;u;g;c;bb;0.25;t;f;f;t;g;160.0;f;?;89,76743425687096;21,779188357438215;160000.0;f;good
2455;b;39,92;6.21;u;g;q;v;0.04;t;t;t;f;g;200.0;300;?;150,34527961856327;35,66336266708667;200000.0;?;good
2456;b;20,17;5.625;u;g;w;v;1.71;t;f;f;f;s;120.0;f;?;77,8703024439662;31,111460957322073;120000.0;f;good
2457;a;17,58;9.0;u;g;aa;v;1.375;t;f;f;t;g;f;f;?;64,34111577537205;51,15113501521465;f;f;good
2458;b;39,92;0.54;y;p;aa;v;0.5;t;t;3;f;g;200.0;1000;?;149,02293466984457;3,166100946201606;200000.0;?;good
2459;a;47,42;8.0;u;g;e;bb;6.5;t;t;6;f;g;375.0;51100;?;178,7114396518353;43,782513830759854;375000.0;f;good
2460;b;24,83;2.75;u;g;c;v;2.25;t;t;6;f;g;?;600;?;91,15015080431874;16,99038149514617;?;f;good
2461;b;23,08;2.5;u;g;c;v;1.085;t;t;11;t;g;60.0;2184;?;85,98802017870827;13,234652191263608;60000.0;f;good
2462;a;56,5;16.0;u;g;j;ff;f;t;t;15;f;g;f;247;?;215,3822668363256;89,03659908284203;f;f;good
2463;b;20,17;5.625;u;g;w;v;1.71;t;f;f;f;s;120.0;f;?;77,8703024439662;31,111460957322073;120000.0;f;good
2464;b;48,08;6.04;u;g;k;v;0.04;a;f;f;f;g;f;2690;?;183,772559767657;34,30025724626518;f;f;good
2465;b;27,75;0.585;y;p;cc;v;0.25;t;t;2;f;g;260.0;500;?;102,4198031652081;1,0145276450457255;260000.0;f;good
2466;b;21,83;11.0;u;g;x;v;0.29;t;t;6;f;g;121.0;f;?;80,84497013179305;61,46330218467594;121000.0;?;good
2467;b;41,17;4.04;u;g;cc;h;7.0;t;t;8;f;g;320.0;f;?;153,767655625796;22,088072218937533;320000.0;f;good
2468;b;44,33;0.5;u;g;i;h;5.0;t;f;f;t;g;320.0;f;?;166,95811631793185;3,4430109858464766;320000.0;f;good
2469;b;56,42;28.0;y;p;c;v;28.5;t;t;40;f;g;f;15;?;213,75783937860714;157,88851152312307;f;f;good
2470;b;27,58;2.04;y;p;aa;v;2.0;t;t;3;t;g;370.0;560;?;103,73911513700635;12,709254344469436;370000.0;?;good
2471;a;33,67;0.375;u;g;cc;v;0.375;c;f;f;f;g;300.0;44;?;128,20309224156142;2,970301096184344;300000.0;f;good
2472;b;23,33;11.625;y;p;w;v;0.835;t;f;f;t;g;160.0;300;?;89,25088716328372;63,77832786003496;160000.0;?;good
2473;b;42,5;4.915;y;p;w;v;3.165;t;f;f;t;g;52.0;1442;?;167,51788889152746;27,79226478514832;52000.0;f;good
2474;b;25,0;11.25;u;g;c;v;2.5;t;t;17;f;g;200.0;1208;?;92,70966968232182;62,172767761989064;200000.0;f;good
2475;b;20,42;1.835;u;g;c;v;2.25;t;t;t;f;g;100.0;150;?;74,2617471676903;10,672881031682124;100000.0;f;good
2476;b;19,67;0.375;u;g;q;v;2.0;t;t;2;t;g;80.0;f;?;76,48492583572703;1,7196083330867018;80000.0;f;good
2477;b;48,75;8.5;u;g;c;h;12.5;t;t;9;f;g;181.0;1655;?;182,7146879857305;48,564146958847296;181000.0;f;good
2478;b;24,33;6.625;y;p;d;v;5.5;t;f;f;t;s;100.0;f;?;94,6690574003098;36,883943794794284;100000.0;f;good
2479;b;19,33;9.5;u;g;q;v;t;t;f;f;t;g;60.0;400;?;71,16385163050222;53,432427615050685;60000.0;?;good
2480;b;25,67;12.5;u;g;cc;v;1.21;t;t;67;t;g;140.0;258;?;92,35535753572351;69,68027663211377;140000.0;f;good
2481;b;19,67;0.375;u;g;q;v;2.0;t;t;2;t;g;80.0;f;?;76,48492583572703;1,7196083330867018;80000.0;f;good
2482;b;33,17;3.165;y;p;x;v;3.165;t;t;3;t;g;380.0;f;?;127,59144269412657;16,581305820660404;380000.0;f;good
2483;b;32,75;1.5;u;g;cc;h;5.5;t;t;3;t;g;f;f;?;126,290163906099;7,107121419762917;f;f;good
2484;b;20,17;8.17;u;g;aa;v;1.96;t;t;14;f;g;60.0;158;?;78,8679544731642;45,297471929958995;60000.0;f;good
2485;a;50,08;12.54;u;g;aa;v;2.29;t;t;3;t;g;156.0;f;?;189,1274951292081;71,54738479046262;156000.0;f;good
2486;b;27,83;1.5;u;g;w;v;2.0;t;t;11;t;g;434.0;35;?;101,17365093149526;9,375961617917138;434000.0;?;good
2487;b;42,0;9.79;u;g;x;h;7.96;t;t;8;f;g;f;f;?;159,31360473434742;54,631922437781284;f;f;good
2488;a;47,25;0.75;u;g;q;h;2.75;t;t;t;f;g;333.0;892;?;176,9914677639187;5,452863111328432;333000.0;f;good
2489;b;56,42;28.0;y;p;c;v;28.5;t;t;40;f;g;f;15;?;213,75783937860714;157,88851152312307;f;f;good
2490;b;37,33;6.5;u;g;m;h;4.25;t;t;12;t;g;93.0;f;?;138,3787739278114;36,094419181144865;93000.0;f;good
2491;b;22,75;11.0;u;g;q;v;2.5;t;t;7;t;g;100.0;809;?;86,89163230655194;62,03126885379006;100000.0;f;good
2492;b;56,58;18.5;u;g;d;bb;15.0;t;t;17;t;g;f;f;?;210,264422192836;103,81331968963258;f;f;good
2493;a;32,33;0.54;u;g;cc;v;0.04;t;f;f;f;g;440.0;11177;?;123,54094817282439;4,276533343747676;440000.0;f;good
2494;b;40,58;5.0;u;g;c;v;5.0;t;t;7;f;g;f;3065;?;155,20379869751574;27,79798122096722;f;?;good
2495;a;24,75;12.5;u;g;aa;v;1.5;t;t;12;t;g;120.0;567;?;93,04845062307935;68,96334613443932;120000.0;f;good
2496;b;65,42;11.0;u;g;e;z;20.0;t;t;7;t;g;22.0;f;?;243,72695882678926;62,18902212717898;22000.0;f;good
2497;b;32,08;4.0;u;g;m;v;2.5;t;f;f;t;g;360.0;f;?;119,98390173447135;23,941817770121094;360000.0;f;good
2498;b;65,42;11.0;u;g;e;z;20.0;t;t;7;t;g;22.0;f;?;243,72695882678926;62,18902212717898;22000.0;?;good
2499;b;59,67;1.54;u;g;q;v;0.125;t;f;f;t;g;260.0;f;?;227,62809347340823;8,22641342857855;260000.0;?;good
2500;b;34,92;5.0;u;g;x;h;7.5;t;t;6;t;g;f;1000;?;135,9702209308617;28,978292832389016;f;f;good
2501;b;55,92;11.5;u;g;ff;ff;5.0;t;t;5;f;g;f;8851;?;211,60322800910814;64,2288561474397;f;f;good
2502;a;40,83;10.0;u;g;q;h;1.75;t;f;f;f;g;29.0;837;?;152,6405052457402;55,309304514869574;29000.0;f;good
2503;b;42,5;4.915;y;p;w;v;3.165;t;f;f;t;g;52.0;1442;?;167,51788889152746;27,79226478514832;52000.0;f;good
2504;b;22,08;11.0;u;g;cc;v;0.665;t;f;f;f;g;100.0;f;?;81,86459836518816;64,00761208808537;100000.0;?;good
2505;b;32,08;4.0;u;g;m;v;2.5;t;f;f;t;g;360.0;f;?;119,98390173447135;23,941817770121094;360000.0;?;good
